movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt1398426,Straight Outta Compton,2015,R,147 min,"Biography, Drama, History",7.8,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",F. Gary Gray,/name/nm0336620/,"O'Shea Jackson Jr., 
Corey Hawkins, 
Jason Mitchell, 
Neil Brown Jr.","/name/nm6578009/,/name/nm3659660/,/name/nm4207146/,/name/nm0112932/",205808.0,161197785.0
tt1152836,Public Enemies,2009,R,140 min,"Action, Biography, Crime",7.0,"The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s.",Michael Mann,/name/nm0000520/,"Christian Bale, 
Johnny Depp, 
Christian Stolte, 
Jason Clarke","/name/nm0000288/,/name/nm0000136/,/name/nm0831601/,/name/nm0164809/",307129.0,97104620.0
tt0422720,Marie Antoinette,2006,PG-13,123 min,"Biography, Drama, History",6.5,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",Sofia Coppola,/name/nm0001068/,"Kirsten Dunst, 
Jason Schwartzman, 
Rip Torn, 
Steve Coogan","/name/nm0000379/,/name/nm0005403/,/name/nm0001800/,/name/nm0176869/",113978.0,15962471.0
tt0138097,Shakespeare in Love,1998,R,123 min,"Comedy, Drama, History",7.1,"The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.",John Madden,/name/nm0006960/,"Gwyneth Paltrow, 
Joseph Fiennes, 
Geoffrey Rush, 
Tom Wilkinson","/name/nm0000569/,/name/nm0001212/,/name/nm0001691/,/name/nm0929489/",227376.0,100317794.0
tt1070874,The Trial of the Chicago 7,2020,R,129 min,"Drama, History, Thriller",7.7,"The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois.",Aaron Sorkin,/name/nm0815070/,"Eddie Redmayne, 
Alex Sharp, 
Sacha Baron Cohen, 
Jeremy Strong","/name/nm1519666/,/name/nm5189784/,/name/nm0056187/,/name/nm0834989/",180678.0,
tt9170516,Skyggen i mit øje,2021,TV-MA,107 min,"Drama, History, War",7.3,The fates of several Copenhagen residents collide when a WWII bombing mission accidentally targets a school full of children.,Ole Bornedal,/name/nm0097079/,"Bertram Bisgaard Enevoldsen, 
Ester Birch, 
Ella Josephine Lund Nilsson, 
Malena Lucia Lodahl","/name/nm10705143/,/name/nm11277598/,/name/nm10692514/,/name/nm11277599/",13624.0,
tt0049833,The Ten Commandments,1956,G,220 min,"Adventure, Drama, Family",7.9,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery.",Cecil B. DeMille,/name/nm0001124/,"Charlton Heston, 
Yul Brynner, 
Anne Baxter, 
Edward G. Robinson","/name/nm0000032/,/name/nm0000989/,/name/nm0000879/,/name/nm0000064/",72218.0,93740000.0
tt0349683,King Arthur,2004,PG-13,126 min,"Action, Adventure, Drama",6.3,A demystified take on the tale of King Arthur and the Knights of the Round Table.,Antoine Fuqua,/name/nm0298807/,"Clive Owen, 
Stephen Dillane, 
Keira Knightley, 
Ioan Gruffudd","/name/nm0654110/,/name/nm0226820/,/name/nm0461136/,/name/nm0344435/",170370.0,51882244.0
tt0985699,Valkyrie,2008,PG-13,121 min,"Drama, History, Thriller",7.1,"A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.",Bryan Singer,/name/nm0001741/,"Tom Cruise, 
Bill Nighy, 
Carice van Houten, 
Kenneth Branagh","/name/nm0000129/,/name/nm0631490/,/name/nm0396924/,/name/nm0000110/",248140.0,83077833.0
tt1390411,In the Heart of the Sea,2015,PG-13,122 min,"Action, Adventure, Biography",6.9,"A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",Ron Howard,/name/nm0000165/,"Chris Hemsworth, 
Cillian Murphy, 
Brendan Gleeson, 
Ben Whishaw","/name/nm1165110/,/name/nm0614165/,/name/nm0322407/,/name/nm0924210/",141706.0,25020758.0
tt0277434,We Were Soldiers,2002,R,138 min,"Action, Drama, History",7.1,"The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.",Randall Wallace,/name/nm0908824/,"Mel Gibson, 
Madeleine Stowe, 
Greg Kinnear, 
Sam Elliott","/name/nm0000154/,/name/nm0000656/,/name/nm0001427/,/name/nm0000385/",144690.0,78122718.0
tt0418689,Flags of Our Fathers,2006,R,135 min,"Action, Adventure, Drama",7.1,"The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.",Clint Eastwood,/name/nm0000142/,"Ryan Phillippe, 
Barry Pepper, 
Joseph Cross, 
Jesse Bradford","/name/nm0000202/,/name/nm0001608/,/name/nm0189200/,/name/nm0103038/",125058.0,33602376.0
tt0808357,"Lust, Caution",2007,NC-17,157 min,"Drama, History, Romance",7.5,"During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.",Ang Lee,/name/nm0000487/,"Tony Chiu-Wai Leung, 
Tang Wei, 
Joan Chen, 
Leehom Wang","/name/nm0504897/,/name/nm2325018/,/name/nm0001040/,/name/nm0910966/",42937.0,4604982.0
tt9071322,Dark Waters,2019,PG-13,126 min,"Biography, Drama, History",7.6,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,Todd Haynes,/name/nm0001331/,"Mark Ruffalo, 
Anne Hathaway, 
Tim Robbins, 
Bill Pullman","/name/nm0749263/,/name/nm0004266/,/name/nm0000209/,/name/nm0000597/",91156.0,
tt0053580,The Alamo,1960,Passed,162 min,"Adventure, Drama, History",6.8,"In 1836, a small band of soldiers sacrifice their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.",John Wayne,/name/nm0000078/,"John Wayne, 
Richard Widmark, 
Laurence Harvey, 
Frankie Avalon","/name/nm0000078/,/name/nm0001847/,/name/nm0002131/,/name/nm0000811/",16441.0,17262932.0
tt9242528,The Survivor,2021,R,129 min,"Biography, Drama, History",6.7,"After World War II, Harry Haft is a boxer who fought against his peers in concentration camps. Haunted by memories, he tries to use fighting legends as a way to find his love.",Barry Levinson,/name/nm0001469/,"Ben Foster, 
Billy Magnussen, 
Vicky Krieps, 
Peter Sarsgaard","/name/nm0004936/,/name/nm2915105/,/name/nm3043279/,/name/nm0765597/",4469.0,
tt0057091,The Leopard,1963,PG,186 min,"Drama, History",8.0,"The Prince of Salina, a noble aristocrat of impeccable integrity, tries to preserve his family and class amid the tumultuous social upheavals of 1860s Sicily.",Luchino Visconti,/name/nm0899581/,"Burt Lancaster, 
Alain Delon, 
Claudia Cardinale, 
Paolo Stoppa","/name/nm0000044/,/name/nm0001128/,/name/nm0001012/,/name/nm0832375/",26807.0,
tt10687506,The Electrical Life of Louis Wain,2021,PG-13,111 min,"Biography, Drama, History",6.8,English artist Louis Wain rises to prominence at the end of the 19th century for his surreal cat paintings that seemed to reflect his declining sanity.,Will Sharpe,/name/nm3112470/,"Benedict Cumberbatch, 
Claire Foy, 
Andrea Riseborough, 
Toby Jones","/name/nm1212722/,/name/nm2946516/,/name/nm2057859/,/name/nm0429363/",16255.0,
tt13873302,Against the Ice,2022,TV-MA,102 min,"Adventure, Drama, History",6.5,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",Peter Flinth,/name/nm0282425/,"Nikolaj Coster-Waldau, 
Joe Cole, 
Heida Reed, 
Þorsteinn Bachmann","/name/nm0182666/,/name/nm3771184/,/name/nm4008100/,/name/nm0045489/",24660.0,
tt0054331,Spartacus,1960,PG-13,197 min,"Adventure, Biography, Drama",7.9,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.",Stanley Kubrick,/name/nm0000040/,"Kirk Douglas, 
Laurence Olivier, 
Jean Simmons, 
Charles Laughton","/name/nm0000018/,/name/nm0000059/,/name/nm0001739/,/name/nm0001452/",136837.0,30000000.0
tt7475578,Munich: The Edge of War,2021,PG-13,130 min,"Biography, Drama, History",6.8,"A British diplomat travels to Munich in the run-up to World War II, where a former classmate of his from Oxford is also en route, but is working for the German government.",Christian Schwochow,/name/nm2275000/,"George MacKay, 
Jannis Niewöhner, 
Jeremy Irons, 
Liv Lisa Fries","/name/nm1126657/,/name/nm1753704/,/name/nm0000460/,/name/nm2939186/",32269.0,
tt3661210,The Dig,2021,PG-13,112 min,"Biography, Drama, History",7.1,An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.,Simon Stone,/name/nm1404307/,"Carey Mulligan, 
Ralph Fiennes, 
Lily James, 
Johnny Flynn","/name/nm1659547/,/name/nm0000146/,/name/nm4141252/,/name/nm1926865/",76802.0,
tt0056937,Cleopatra,1963,G,192 min,"Biography, Drama, History",7.0,Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,Joseph L. Mankiewicz,/name/nm0000581/,"Elizabeth Taylor, 
Richard Burton, 
Rex Harrison, 
Pamela Brown","/name/nm0000072/,/name/nm0000009/,/name/nm0001322/,/name/nm0114386/",34554.0,57777778.0
tt16565742,Hidden Blade,2023,,128 min,"Drama, History, Thriller",7.2,"Follows the story of underground workers who risked their lives to send intelligence and defend the motherland, set after Japan's attack on Pearl Harbor when the Wang Jingwei regime declared war on Britain and the U.S.",Er Cheng,/name/nm2965065/,"Tony Chiu-Wai Leung, 
Yibo Wang, 
Lei Huang, 
Hiroyuki Mori","/name/nm0504897/,/name/nm5886504/,/name/nm0399015/,/name/nm14442731/",4190.0,
tt0104990,Newsies,1992,PG,121 min,"Drama, Family, History",6.9,A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.,Kenny Ortega,/name/nm0650905/,"Christian Bale, 
Bill Pullman, 
Robert Duvall, 
Ann-Margret","/name/nm0000288/,/name/nm0000597/,/name/nm0000380/,/name/nm0000268/",21401.0,2819485.0
tt4686844,The Death of Stalin,2017,R,107 min,"Comedy, Drama, History",7.2,"Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Joseph Vissarionovich Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",Armando Iannucci,/name/nm0406334/,"Steve Buscemi, 
Simon Russell Beale, 
Jeffrey Tambor, 
Andrea Riseborough","/name/nm0000114/,/name/nm0750971/,/name/nm0001787/,/name/nm2057859/",105384.0,8041828.0
tt13801462,Gandhi Godse Ek Yudh,2023,,130 min,"Drama, History",8.0,The fictional world where Mahatma Gandhi survives the attack on him and later meets Nathuram Godse in prison. Their conversation leads to a fiery debate between them.,Rajkumar Santoshi,/name/nm0764316/,"Deepak Antani, 
Chinmay Mandlekar, 
Tanisha Santoshi, 
Anuj Saini","/name/nm8013741/,/name/nm2346665/,/name/nm12228947/,/name/nm10604736/",6921.0,
tt12758486,Chevalier,2022,PG-13,107 min,"Biography, Drama, History",5.9,"Based on the true story of composer Joseph Bologne, Chevalier de Saint-Georges, the illegitimate son of an African slave and a French plantation owner, who rises to heights in French society as a composer before an ill-fated love affair.",Stephen Williams,/name/nm0931724/,"Samara Weaving, 
Lucy Boynton, 
Minnie Driver, 
Marton Csokas","/name/nm3034977/,/name/nm2377903/,/name/nm0000378/,/name/nm0190744/",199.0,
tt1212428,The Lost City of Z,2016,PG-13,141 min,"Adventure, Biography, Drama",6.6,"A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.",James Gray,/name/nm0336695/,"Charlie Hunnam, 
Robert Pattinson, 
Sienna Miller, 
Tom Holland","/name/nm0402271/,/name/nm1500155/,/name/nm1092227/,/name/nm4043618/",93397.0,8580410.0
tt4995776,The Red Sea Diving Resort,2019,TV-MA,129 min,"Drama, History, Thriller",6.6,Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.,Gideon Raff,/name/nm1356268/,"Mbulelo Grootboom, 
Sizo Mahlangu, 
Michael Kenneth Williams, 
Masasa Mbangeni","/name/nm2845104/,/name/nm8745615/,/name/nm0931324/,/name/nm3181726/",30335.0,
tt0343737,The Good Shepherd,2006,R,167 min,"Drama, History, Thriller",6.7,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,Robert De Niro,/name/nm0000134/,"Matt Damon, 
Angelina Jolie, 
Robert De Niro, 
Alec Baldwin","/name/nm0000354/,/name/nm0001401/,/name/nm0000134/,/name/nm0000285/",104795.0,59952835.0
tt1100089,Foxcatcher,2014,R,134 min,"Biography, Drama, History",7.0,"U.S. Olympic wrestling champions and brothers Mark Schultz and Dave Schultz join ""Team Foxcatcher"", led by eccentric multi-millionaire John du Pont, as they train for the 1988 Olympic Games in Seoul, South Korea, but John's self-destructive behavior threatens to consume them all.",Bennett Miller,/name/nm0587955/,"Steve Carell, 
Channing Tatum, 
Mark Ruffalo, 
Vanessa Redgrave","/name/nm0136797/,/name/nm1475594/,/name/nm0749263/,/name/nm0000603/",144469.0,12096300.0
tt0097441,Glory,1989,R,122 min,"Biography, Drama, History",7.8,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",Edward Zwick,/name/nm0001880/,"Matthew Broderick, 
Denzel Washington, 
Cary Elwes, 
Morgan Freeman","/name/nm0000111/,/name/nm0000243/,/name/nm0000144/,/name/nm0000151/",137101.0,26830000.0
tt0106611,Cool Runnings,1993,PG,98 min,"Adventure, Comedy, Family",7.0,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",Jon Turteltaub,/name/nm0005509/,"John Candy, 
Leon, 
Doug E. Doug, 
Rawle D. Lewis","/name/nm0001006/,/name/nm0502442/,/name/nm0234791/,/name/nm0507644/",106741.0,68856263.0
tt0118607,Amistad,1997,R,155 min,"Biography, Drama, History",7.3,"In 1839, the revolt of Mende captives aboard a Spanish owned ship causes a major controversy in the United States when the ship is captured off the coast of Long Island. The courts must decide whether the Mende are slaves or legally free.",Steven Spielberg,/name/nm0000229/,"Djimon Hounsou, 
Matthew McConaughey, 
Anthony Hopkins, 
Morgan Freeman","/name/nm0005023/,/name/nm0000190/,/name/nm0000164/,/name/nm0000151/",78888.0,44175394.0
tt0033028,The Sea Hawk,1940,Approved,127 min,"Action, Adventure, History",7.6,"Geoffrey Thorpe, a buccaneer, is hired by Queen Elizabeth I to nag the Spanish Armada. The Armada is waiting for the attack on England and Thorpe surprises them with attacks on their galleons where he shows his skills on the sword.",Michael Curtiz,/name/nm0002031/,"Errol Flynn, 
Brenda Marshall, 
Claude Rains, 
Donald Crisp","/name/nm0001224/,/name/nm0550782/,/name/nm0001647/,/name/nm0187981/",10158.0,
tt0075784,A Bridge Too Far,1977,PG,175 min,"Drama, History, War",7.4,"Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines.",Richard Attenborough,/name/nm0000277/,"Sean Connery, 
Ryan O'Neal, 
Michael Caine, 
Laurence Olivier","/name/nm0000125/,/name/nm0641939/,/name/nm0000323/,/name/nm0000059/",57929.0,50800000.0
tt13880104,Happening,2021,R,100 min,"Drama, History",7.4,"An adaptation of Annie Ernaux's novel of the same name, looking back on her experience with abortion when it was still illegal in France in the 1960s.",Audrey Diwan,/name/nm1604976/,"Anamaria Vartolomei, 
Kacey Mottet Klein, 
Luàna Bajrami, 
Louise Orry-Diquéro","/name/nm4422007/,/name/nm3197772/,/name/nm4714676/,/name/nm2975576/",8611.0,
tt0083987,Gandhi,1982,PG,191 min,"Biography, Drama, History",8.0,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,Richard Attenborough,/name/nm0000277/,"Ben Kingsley, 
John Gielgud, 
Rohini Hattangadi, 
Roshan Seth","/name/nm0001426/,/name/nm0000024/,/name/nm0368990/,/name/nm0786022/",234179.0,52767889.0
tt0074119,All the President's Men,1976,PG,138 min,"Drama, History, Thriller",7.9,"""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.",Alan J. Pakula,/name/nm0001587/,"Dustin Hoffman, 
Robert Redford, 
Jack Warden, 
Martin Balsam","/name/nm0000163/,/name/nm0000602/,/name/nm0912001/,/name/nm0000842/",118094.0,70600000.0
